,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
1,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18824986 0.         0.16055545 0.
 0.         0.         0.         0.25517172 0.         0.
 0.24956274 0.         0.         0.         0.         0.
 0.         0.         0.16682568 1.6831336  0.         0.40987855
 0.         0.         0.55254817 0.         0.         0.
 0.         0.         1.079237   0.         0.         0.
 0.855514   0.         0.         1.0529338  0.         0.35918534
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.11910847 0.17640057 0.         0.19592111 0.
 0.         0.         0.         0.24886224 0.         0.
 0.17263937 0.         0.         0.         0.         0.
 0.         0.         0.10342783 1.6601707  0.         0.1999325
 0.         0.         0.40270427 0.         0.         0.
 0.         0.         0.92494357 0.         0.         0.
 0.71043795 0.         0.         0.89147943 0.         0.5578491
 0.         0.         0.         0.        ]",,,,,,,,,,,,,,,,,,,,,"[0.         0.33977905 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18250433 0.         0.         0.
 0.         0.5108634  0.31858397 0.         0.         0.
 0.         0.         0.73393124 0.         0.         0.
 0.32002437 0.         0.         0.         0.         0.
 0.         0.         0.         0.86467767 0.         0.
 0.         0.         0.07516032 0.         0.         0.
 0.         0.         0.5156634  0.         0.         0.
 0.18293089 0.4160019  0.         0.19130434 0.         1.3701342
 0.         0.         0.         0.        ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"[0.         0.32962498 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.12536445 0.         0.         0.
 0.         0.4453744  0.31704605 0.         0.         0.
 0.         0.         0.70634246 0.         0.         0.
 0.38358104 0.         0.         0.         0.         0.
 0.         0.         0.         0.82190627 0.         0.
 0.         0.         0.1254473  0.         0.         0.
 0.         0.         0.565081   0.         0.         0.
 0.2434957  0.512889   0.         0.2237079  0.         1.3162103
 0.         0.         0.         0.        ]",,,,,,,,,,,,,,,,,,,,,,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.24130571 0.         0.07510805 0.
 0.         0.         0.         0.15991572 0.         0.
 0.35808593 0.         0.         0.00480226 0.         0.
 0.         0.         0.18900481 1.6002089  0.         0.44612873
 0.         0.         0.61162686 0.         0.         0.
 0.         0.         1.1610161  0.         0.         0.
 0.88303083 0.         0.         1.0711856  0.         0.40150243
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.17384064 0.         0.1597505  0.
 0.         0.         0.         0.29617864 0.         0.
 0.25980967 0.         0.         0.         0.         0.
 0.         0.         0.1974357  1.7037296  0.03205144 0.52671564
 0.         0.         0.62510073 0.         0.         0.
 0.         0.         1.139197   0.         0.         0.
 0.936196   0.         0.         1.1397988  0.         0.22228515
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01095501 0.22855484 0.         0.10995735 0.
 0.         0.         0.         0.17796624 0.         0.
 0.30791372 0.         0.         0.         0.         0.
 0.         0.         0.15813217 1.6067345  0.         0.34574068
 0.         0.         0.537097   0.         0.         0.
 0.         0.         1.0786562  0.         0.         0.
 0.8159724  0.         0.         0.9945367  0.         0.4828087
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.24234253 0.         0.06672561 0.
 0.         0.         0.         0.15779284 0.         0.
 0.3700688  0.         0.         0.0057888  0.         0.
 0.         0.         0.1971781  1.5998648  0.         0.47172904
 0.         0.         0.6278789  0.         0.         0.
 0.         0.         1.1812996  0.         0.         0.
 0.89919025 0.         0.         1.0902604  0.         0.3784058
 0.         0.         0.         0.        ]",,,,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.07834616 0.25601876 0.         0.0879063  0.
 0.         0.         0.         0.14753091 0.         0.
 0.34100264 0.         0.         0.         0.         0.
 0.         0.         0.12759864 1.5053525  0.         0.22359969
 0.         0.         0.48550698 0.         0.         0.
 0.         0.         1.0191419  0.         0.         0.
 0.7381517  0.         0.         0.8812472  0.         0.6326588
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.11683241 0.13904613 0.         0.25043046 0.
 0.         0.         0.         0.3231689  0.         0.
 0.10791671 0.         0.         0.         0.         0.
 0.         0.         0.09800494 1.7158306  0.         0.20921646
 0.         0.         0.38661286 0.         0.         0.
 0.         0.         0.8908955  0.         0.         0.
 0.7151907  0.         0.         0.9106062  0.         0.49401867
 0.         0.         0.         0.        ]",,,,,,,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.218992   0.         0.11105461 0.
 0.         0.         0.         0.20082527 0.         0.
 0.30937368 0.         0.         0.         0.         0.
 0.         0.         0.17812702 1.6393077  0.         0.42501146
 0.         0.         0.57653725 0.         0.         0.
 0.         0.         1.123837   0.         0.         0.
 0.86421496 0.         0.         1.0541279  0.         0.3886494
 0.         0.         0.         0.        ]",,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.12655875 0.19321749 0.         0.17314798 0.
 0.         0.         0.00692155 0.220193   0.         0.
 0.20162445 0.         0.         0.         0.         0.
 0.         0.         0.10177121 1.6276535  0.         0.18721645
 0.         0.         0.40389958 0.         0.         0.
 0.         0.         0.93140686 0.         0.         0.
 0.70083994 0.         0.         0.87233824 0.         0.5948434
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.2534539  0.         0.06786269 0.
 0.         0.         0.         0.14648935 0.         0.
 0.37199032 0.         0.         0.         0.         0.
 0.         0.         0.17821428 1.5659597  0.         0.39203387
 0.         0.         0.58662605 0.         0.         0.
 0.         0.         1.135042   0.         0.         0.
 0.848417   0.         0.         1.0190862  0.         0.46727198
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.10426793 0.21630567 0.         0.14098184 0.
 0.         0.         0.         0.20392299 0.         0.
 0.25693363 0.         0.         0.         0.         0.
 0.         0.         0.11605161 1.5800599  0.         0.20619552
 0.         0.         0.4400541  0.         0.         0.
 0.         0.         0.9698194  0.         0.         0.
 0.72015184 0.         0.         0.879932   0.         0.5979088
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.02642161
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.31161672 0.         0.         0.
 0.         0.         0.         0.0739072  0.         0.
 0.49884516 0.         0.         0.         0.         0.
 0.         0.         0.18776563 1.4165342  0.         0.3889746
 0.         0.         0.64456236 0.         0.         0.
 0.         0.         1.1901326  0.         0.         0.
 0.8582172  0.         0.         0.9967279  0.         0.53887683
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.11754686
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.38255143 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.6556558  0.         0.         0.         0.         0.
 0.         0.         0.18787715 1.211216   0.         0.35727382
 0.         0.         0.69964767 0.         0.         0.
 0.         0.         1.2360849  0.         0.         0.
 0.8516713  0.         0.         0.940209   0.         0.65410143
 0.         0.         0.         0.        ]",,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.10994649 0.28154272 0.         0.05394965 0.
 0.         0.         0.08906412 0.11339232 0.         0.
 0.39136082 0.         0.         0.         0.         0.
 0.         0.         0.10809988 1.3881159  0.         0.14832042
 0.         0.         0.47148058 0.         0.         0.
 0.         0.         0.9911066  0.         0.         0.
 0.69452304 0.         0.         0.8084247  0.         0.73558223
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.07892439
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.36533207 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.6073266  0.         0.         0.         0.         0.
 0.         0.         0.18334404 1.2687714  0.         0.35137707
 0.         0.         0.67696047 0.         0.         0.
 0.         0.         1.2141738  0.         0.         0.
 0.84463185 0.         0.         0.94547874 0.         0.63800496
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02227008 0.19785327 0.         0.15660137 0.
 0.         0.         0.         0.23064475 0.         0.
 0.24471426 0.         0.         0.         0.         0.
 0.         0.         0.14782125 1.6638391  0.         0.33844072
 0.         0.         0.50623417 0.         0.         0.
 0.         0.         1.0412853  0.         0.         0.
 0.8054859  0.         0.         0.9896396  0.         0.44302195
 0.         0.         0.         0.        ]",,,,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.04941416 0.32187533 0.         0.         0.
 0.         0.         0.0554958  0.06298214 0.         0.
 0.49561894 0.         0.         0.         0.         0.
 0.         0.         0.13283905 1.3043513  0.         0.20942675
 0.         0.         0.5518172  0.         0.         0.
 0.         0.         1.0742944  0.         0.         0.
 0.74543494 0.         0.         0.8387409  0.         0.7191267
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1500369  0.27685475 0.         0.05529371 0.
 0.         0.         0.16363634 0.11560518 0.         0.
 0.3840359  0.         0.         0.         0.         0.
 0.         0.         0.08372328 1.3324872  0.         0.07930447
 0.         0.         0.42957184 0.         0.         0.
 0.         0.         0.9388217  0.         0.         0.
 0.64799803 0.         0.         0.74599737 0.         0.7959753
 0.         0.         0.         0.        ]",,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.03848827 0.34574324 0.         0.         0.
 0.         0.         0.06602728 0.0280849  0.         0.
 0.5491266  0.         0.         0.         0.         0.
 0.         0.         0.1393643  1.2440684  0.         0.21302511
 0.         0.         0.57852376 0.         0.         0.
 0.         0.         1.100008   0.         0.         0.
 0.7516716  0.         0.         0.84042543 0.         0.75024176
 0.         0.         0.         0.        ]",,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.06746444 0.24201304 0.         0.10499135 0.
 0.         0.         0.         0.17399314 0.         0.
 0.31748104 0.         0.         0.         0.         0.
 0.         0.         0.13193342 1.5404943  0.         0.24802132
 0.         0.         0.48746285 0.         0.         0.
 0.         0.         1.0222449  0.         0.         0.
 0.75153595 0.         0.         0.9025044  0.         0.5875958
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.05395564 0.1964738  0.         0.16120082 0.
 0.         0.         0.         0.23083374 0.         0.
 0.23128402 0.         0.         0.         0.         0.
 0.         0.         0.1350523  1.6552231  0.         0.29402006
 0.         0.         0.47282586 0.         0.         0.
 0.         0.         1.0099522  0.         0.         0.
 0.77424496 0.         0.         0.9556754  0.         0.48782694
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15307757 0.1962156  0.         0.169837   0.
 0.         0.         0.04818308 0.2166977  0.         0.
 0.20034176 0.         0.         0.         0.         0.
 0.         0.         0.09186605 1.6054852  0.         0.14548282
 0.         0.         0.38216302 0.         0.         0.
 0.         0.         0.90619373 0.         0.         0.
 0.67386264 0.         0.         0.8354263  0.         0.6355378
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.12635088 0.19738942 0.         0.1654794  0.
 0.         0.         0.01150643 0.22499675 0.         0.
 0.21456516 0.         0.         0.         0.         0.
 0.         0.         0.10566783 1.6127269  0.         0.18595605
 0.         0.         0.40821442 0.         0.         0.
 0.         0.         0.9361075  0.         0.         0.
 0.70155066 0.         0.         0.86909896 0.         0.59732324
 0.         0.         0.         0.        ]",,,,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.23650172 0.1690734  0.         0.20573796 0.
 0.         0.         0.14171901 0.24198148 0.         0.
 0.12024525 0.         0.         0.         0.         0.
 0.         0.         0.053707   1.6079144  0.         0.03281154
 0.         0.         0.28533688 0.         0.         0.
 0.         0.         0.80166173 0.         0.         0.
 0.59096295 0.         0.         0.7576773  0.         0.7120358
 0.         0.         0.         0.        ]",,,"[0.         0.         0.         0.         0.         0.03628069
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.3291551  0.         0.         0.
 0.         0.         0.         0.04947904 0.         0.
 0.5313297  0.         0.         0.         0.         0.
 0.         0.         0.18020746 1.3639961  0.         0.36318445
 0.         0.         0.6453066  0.         0.         0.
 0.         0.         1.1884686  0.         0.         0.
 0.84427327 0.         0.         0.96458286 0.         0.5831469
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06079012 0.         0.         0.
 0.         0.34366384 0.21362722 0.         0.1356064  0.
 0.         0.         0.35264075 0.16708171 0.         0.
 0.17479742 0.         0.         0.         0.         0.
 0.         0.         0.         1.3916073  0.         0.
 0.         0.         0.19782981 0.         0.         0.
 0.         0.         0.694726   0.         0.         0.
 0.4527322  0.         0.         0.5716427  0.         0.9471259
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.05316639 0.3239274  0.         0.         0.
 0.         0.         0.06133428 0.06048712 0.         0.
 0.49695575 0.         0.         0.         0.         0.
 0.         0.         0.13115433 1.2970766  0.         0.20092471
 0.         0.         0.5496843  0.         0.         0.
 0.         0.         1.0694623  0.         0.         0.
 0.7412861  0.         0.         0.83359605 0.         0.7290534
 0.         0.         0.         0.        ]","[0.         0.05616246 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.10520545 0.         0.         0.
 0.         0.40096578 0.24224085 0.         0.08099449 0.
 0.         0.         0.4853478  0.10624167 0.         0.
 0.21370035 0.         0.         0.         0.         0.
 0.         0.         0.         1.2233952  0.         0.
 0.         0.         0.14613992 0.         0.         0.
 0.         0.         0.63107395 0.         0.         0.
 0.36869007 0.14204493 0.         0.4476773  0.         1.0875219
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.12432498 0.19424585 0.         0.16904029 0.
 0.         0.         0.00641801 0.23270349 0.         0.
 0.21171814 0.         0.         0.         0.         0.
 0.         0.         0.10726002 1.6160251  0.         0.19154803
 0.         0.         0.40777484 0.         0.         0.
 0.         0.         0.9368986  0.         0.         0.
 0.7035733  0.         0.         0.8751784  0.         0.590137
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.223997   0.         0.10566702 0.
 0.         0.         0.         0.18958458 0.         0.
 0.3154077  0.         0.         0.         0.         0.
 0.         0.         0.17616221 1.6300647  0.         0.4140619
 0.         0.         0.5730703  0.         0.         0.
 0.         0.         1.1215061  0.         0.         0.
 0.8574     0.         0.         1.0443368  0.         0.4069429
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15376753 0.14208806 0.         0.24470174 0.
 0.         0.         0.01092981 0.30385777 0.         0.
 0.09756023 0.         0.         0.         0.         0.
 0.         0.         0.08270687 1.7037659  0.         0.15957992
 0.         0.         0.35009632 0.         0.         0.
 0.         0.         0.8611996  0.         0.         0.
 0.6778515  0.         0.         0.864719   0.         0.5482902
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1112439  0.16714111 0.         0.21023019 0.
 0.         0.         0.         0.26945764 0.         0.
 0.15860295 0.         0.         0.         0.         0.
 0.         0.         0.10380363 1.6780214  0.         0.2132728
 0.         0.         0.4053993  0.         0.         0.
 0.         0.         0.9224669  0.         0.         0.
 0.7184618  0.         0.         0.9033366  0.         0.5309582
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.07562655 0.19260916 0.         0.17047746 0.
 0.         0.         0.         0.23304975 0.         0.
 0.21658987 0.         0.         0.         0.         0.
 0.         0.         0.12482622 1.6518643  0.         0.26096588
 0.         0.         0.4507778  0.         0.         0.
 0.         0.         0.98298526 0.         0.         0.
 0.7520254  0.         0.         0.93295306 0.         0.51676315
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1975111  0.17818144 0.         0.19258387 0.
 0.         0.         0.09560402 0.23428904 0.         0.
 0.15408579 0.         0.         0.         0.         0.
 0.         0.         0.07011038 1.6112367  0.         0.08907004
 0.         0.         0.3267397  0.         0.         0.
 0.         0.         0.8476089  0.         0.         0.
 0.62862915 0.         0.         0.7957454  0.         0.67465144
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.13857836 0.18991086 0.         0.17749773 0.
 0.         0.         0.02288472 0.22868632 0.         0.
 0.19234633 0.         0.         0.         0.         0.
 0.         0.         0.09773254 1.6265707  0.         0.16925742
 0.         0.         0.39183936 0.         0.         0.
 0.         0.         0.91726315 0.         0.         0.
 0.68959767 0.         0.         0.8573964  0.         0.60329545
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1061672  0.23024964 0.         0.12449108 0.
 0.         0.         0.01342852 0.17944407 0.         0.
 0.27722734 0.         0.         0.         0.         0.
 0.         0.         0.11458349 1.5551933  0.         0.19713704
 0.         0.         0.4464067  0.         0.         0.
 0.         0.         0.97582746 0.         0.         0.
 0.7159526  0.         0.         0.8714163  0.         0.6232051
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.14893633 0.28444856 0.         0.05254179 0.
 0.         0.         0.15148215 0.10102698 0.         0.
 0.38360798 0.         0.         0.         0.         0.
 0.         0.         0.08757052 1.3534772  0.         0.08446653
 0.         0.         0.43586013 0.         0.         0.
 0.         0.         0.9469383  0.         0.         0.
 0.6505417  0.         0.         0.7538149  0.         0.801219
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1057483  0.26356626 0.         0.08170241 0.
 0.         0.         0.05285907 0.13879454 0.         0.
 0.3479557  0.         0.         0.         0.         0.
 0.         0.         0.11250439 1.4604686  0.         0.17371367
 0.         0.         0.46488246 0.         0.         0.
 0.         0.         0.98982143 0.         0.         0.
 0.7055499  0.         0.         0.83608997 0.         0.68869036
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.16922602 0.19349271 0.         0.17393336 0.
 0.         0.         0.07020999 0.21930669 0.         0.
 0.19049132 0.         0.         0.         0.         0.
 0.         0.         0.08404338 1.5998133  0.         0.12216569
 0.         0.         0.3642365  0.         0.         0.
 0.         0.         0.88764274 0.         0.         0.
 0.65692896 0.         0.         0.81630015 0.         0.65466875
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.22835329 0.17126524 0.         0.20210625 0.
 0.         0.         0.13427196 0.23600309 0.         0.
 0.12673473 0.         0.         0.         0.         0.
 0.         0.         0.05453253 1.6124638  0.         0.0446922
 0.         0.         0.2919704  0.         0.         0.
 0.         0.         0.8097104  0.         0.         0.
 0.59668475 0.         0.         0.758966   0.         0.7044102
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00220883 0.         0.         0.
 0.         0.25236645 0.12046528 0.         0.27065885 0.
 0.         0.         0.12966974 0.317487   0.         0.
 0.02442619 0.         0.         0.         0.         0.
 0.         0.         0.03647155 1.688593   0.         0.02542068
 0.         0.         0.24095652 0.         0.         0.
 0.         0.         0.7422191  0.         0.         0.
 0.5773449  0.         0.         0.7631736  0.         0.6552224
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.13747486 0.19234502 0.         0.17453639 0.
 0.         0.         0.02292462 0.22040135 0.         0.
 0.19588739 0.         0.         0.         0.         0.
 0.         0.         0.09662884 1.6244512  0.         0.16992141
 0.         0.         0.3938615  0.         0.         0.
 0.         0.         0.9183284  0.         0.         0.
 0.6896625  0.         0.         0.8575076  0.         0.6083093
 0.         0.         0.         0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.11081555 0.19423738 0.         0.17070186 0.
 0.         0.         0.         0.22435673 0.         0.
 0.20800132 0.         0.         0.         0.         0.
 0.         0.         0.11021495 1.6330817  0.         0.20763893
 0.         0.         0.420702   0.         0.         0.
 0.         0.         0.94828975 0.         0.         0.
 0.7170456  0.         0.         0.89007705 0.         0.57161677
 0.         0.         0.         0.        ]"
3,"[0.         0.80791944 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18549654 0.         0.         0.
 0.55804825 0.54205716 0.36488426 0.         0.         0.
 0.         0.         1.0824832  0.         0.         0.
 0.6016183  0.         0.         0.         0.         0.
 0.         0.         0.         0.0481482  0.         0.
 0.         0.         0.04613301 0.         0.         0.
 0.         0.         0.35724804 0.         0.         0.
 0.         1.1339182  0.         0.         0.         1.6139606
 0.         0.         0.         0.        ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
